year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_rate,cancel_rate,diversion_rate,avg_delay_minutes_per_flight,high_delay
2021,1,ZW,Air Wisconsin Airlines Corp,EVV,"Evansville, IN: Evansville Regional",31.0,4.0,0.73,0.0,3.27,0.0,0.0,1.0,0.0,157.0,66.0,0.0,91.0,0.0,0.0,0.12903225806451613,0.03225806451612903,0.0,5.064516129032258,0
2012,1,MQ,American Eagle Airlines Inc.,DBQ,"Dubuque, IA: Dubuque Regional",27.0,2.0,0.0,0.13,0.02,0.0,1.85,3.0,0.0,102.0,0.0,8.0,1.0,0.0,93.0,0.07407407407407407,0.1111111111111111,0.0,3.7777777777777777,0
2003,12,CO,Continental Air Lines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",27.0,3.0,0.76,0.09,1.35,0.0,0.81,0.0,0.0,165.0,31.0,4.0,85.0,0.0,45.0,0.1111111111111111,0.0,0.0,6.111111111111111,0
2023,10,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",772.0,114.0,48.54,0.0,35.19,0.0,30.27,5.0,1.0,5671.0,2308.0,0.0,1015.0,0.0,2348.0,0.14766839378238342,0.006476683937823834,0.0012953367875647669,7.345854922279793,0
2006,4,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",133.0,26.0,7.97,0.0,9.82,0.0,8.21,0.0,0.0,1538.0,443.0,0.0,325.0,0.0,770.0,0.19548872180451127,0.0,0.0,11.563909774436091,0
2021,4,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",59.0,13.0,8.41,0.0,2.51,0.0,2.08,0.0,0.0,1311.0,1151.0,0.0,69.0,0.0,91.0,0.22033898305084745,0.0,0.0,22.220338983050848,1
2024,9,OO,SkyWest Airlines Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",60.0,4.0,2.58,1.0,0.42,0.0,0.0,0.0,0.0,268.0,219.0,41.0,8.0,0.0,0.0,0.06666666666666667,0.0,0.0,4.466666666666667,0
2007,11,9E,Pinnacle Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",29.0,6.0,1.0,1.69,0.31,0.0,3.0,1.0,0.0,355.0,64.0,50.0,8.0,0.0,233.0,0.20689655172413793,0.034482758620689655,0.0,12.241379310344827,1
2022,1,ZW,Air Wisconsin Airlines Corp,CRW,"Charleston/Dunbar, WV: Yeager",58.0,9.0,2.41,0.0,1.59,0.0,4.99,6.0,0.0,734.0,216.0,0.0,56.0,0.0,462.0,0.15517241379310345,0.10344827586206896,0.0,12.655172413793103,0
2020,6,QX,Horizon Air,AUS,"Austin, TX: Austin - Bergstrom International",60.0,6.0,3.78,0.0,1.22,0.0,1.0,1.0,0.0,356.0,264.0,0.0,74.0,0.0,18.0,0.1,0.016666666666666666,0.0,5.933333333333334,0
2023,9,OO,SkyWest Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,34.75,1
2013,2,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",889.0,97.0,31.41,2.69,20.85,0.0,42.04,12.0,1.0,4750.0,1562.0,107.0,765.0,0.0,2316.0,0.10911136107986502,0.013498312710911136,0.0011248593925759281,5.343082114735658,0
2008,6,EV,Atlantic Southeast Airlines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",44.0,8.0,5.7,0.0,2.3,0.0,0.0,0.0,0.0,290.0,182.0,0.0,108.0,0.0,0.0,0.18181818181818182,0.0,0.0,6.590909090909091,0
2006,10,MQ,American Eagle Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",279.0,67.0,28.01,6.05,5.94,0.0,26.99,9.0,0.0,3028.0,1255.0,363.0,204.0,0.0,1206.0,0.24014336917562723,0.03225806451612903,0.0,10.853046594982079,1
2008,12,CO,Continental Air Lines Inc.,BOS,"Boston, MA: Logan International",484.0,157.0,35.36,9.91,73.74,0.44,37.55,18.0,4.0,9716.0,2067.0,857.0,4129.0,17.0,2646.0,0.3243801652892562,0.0371900826446281,0.008264462809917356,20.074380165289256,1
2024,2,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",66.0,5.0,0.59,0.96,1.36,0.0,2.09,0.0,0.0,206.0,17.0,36.0,54.0,0.0,99.0,0.07575757575757576,0.0,0.0,3.121212121212121,0
2021,12,OO,SkyWest Airlines Inc.,CSG,"Columbus, GA: Columbus Airport",15.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,126.0,16.0,0.0,0.0,0.0,110.0,0.2,0.0,0.0,8.4,1
2022,12,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",155.0,51.0,10.14,8.13,12.03,0.0,20.71,1.0,0.0,3057.0,376.0,550.0,631.0,0.0,1500.0,0.32903225806451614,0.0064516129032258064,0.0,19.72258064516129,1
2016,1,UA,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",68.0,13.0,8.97,0.71,2.15,0.0,1.17,0.0,0.0,720.0,500.0,69.0,91.0,0.0,60.0,0.19117647058823528,0.0,0.0,10.588235294117647,0
2022,10,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1.0,1.0,0.91,0.0,0.0,0.0,0.09,0.0,0.0,596.0,541.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,596.0,1
2004,11,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",238.0,48.0,9.79,1.11,22.77,0.0,14.34,0.0,0.0,2774.0,504.0,119.0,772.0,0.0,1379.0,0.20168067226890757,0.0,0.0,11.655462184873949,1
2008,6,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",501.0,238.0,32.97,6.64,142.3,0.0,56.09,17.0,7.0,17994.0,2895.0,516.0,9268.0,0.0,5315.0,0.4750499001996008,0.033932135728542916,0.013972055888223553,35.91616766467066,1
2024,5,G7,GoJet Airlines LLC d/b/a United Express,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013,10,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",13.0,5.0,1.06,0.0,2.24,0.0,1.7,0.0,0.0,176.0,23.0,0.0,52.0,0.0,101.0,0.38461538461538464,0.0,0.0,13.538461538461538,1
2024,11,C5,CommuteAir LLC dba CommuteAir,AMA,"Amarillo, TX: Rick Husband Amarillo International",80.0,14.0,7.28,0.0,3.99,0.0,2.73,0.0,0.0,1441.0,1016.0,0.0,138.0,0.0,287.0,0.175,0.0,0.0,18.0125,0
2015,6,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",201.0,52.0,21.77,1.02,4.81,0.0,24.4,2.0,0.0,2611.0,1210.0,91.0,152.0,0.0,1158.0,0.25870646766169153,0.009950248756218905,0.0,12.990049751243781,1
2019,2,AS,Alaska Airlines Network,BLI,"Bellingham, WA: Bellingham International",60.0,10.0,1.5,0.69,5.38,0.0,2.44,3.0,3.0,442.0,42.0,44.0,218.0,0.0,138.0,0.16666666666666666,0.05,0.05,7.366666666666666,0
2015,5,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",575.0,88.0,41.6,3.43,6.76,0.0,36.21,2.0,0.0,4435.0,2164.0,212.0,240.0,0.0,1819.0,0.15304347826086956,0.0034782608695652175,0.0,7.71304347826087,0
2006,3,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",93.0,23.0,8.0,0.0,5.0,0.0,10.0,3.0,0.0,1943.0,429.0,0.0,410.0,0.0,1104.0,0.24731182795698925,0.03225806451612903,0.0,20.892473118279568,1
2018,10,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1530.0,218.0,83.36,5.97,69.34,3.28,56.06,6.0,5.0,13924.0,6232.0,559.0,3035.0,89.0,4009.0,0.14248366013071895,0.00392156862745098,0.0032679738562091504,9.100653594771241,0
2021,4,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",172.0,18.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,1558.0,1261.0,163.0,0.0,0.0,134.0,0.10465116279069768,0.0,0.0,9.05813953488372,0
2007,11,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",340.0,50.0,10.45,0.0,18.02,0.0,21.53,3.0,0.0,2808.0,619.0,0.0,477.0,0.0,1712.0,0.14705882352941177,0.008823529411764706,0.0,8.258823529411766,0
2006,8,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62.0,18.0,4.2,0.0,9.9,1.0,2.9,0.0,0.0,1003.0,232.0,0.0,237.0,31.0,503.0,0.2903225806451613,0.0,0.0,16.177419354838708,1
2010,5,EV,Atlantic Southeast Airlines,DSM,"Des Moines, IA: Des Moines International",62.0,8.0,3.81,0.0,0.0,0.0,4.19,1.0,1.0,595.0,329.0,0.0,0.0,0.0,266.0,0.12903225806451613,0.016129032258064516,0.016129032258064516,9.596774193548388,0
2024,11,AA,American Airlines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",144.0,45.0,18.98,1.38,2.98,0.48,21.18,2.0,0.0,3154.0,1327.0,63.0,117.0,61.0,1586.0,0.3125,0.013888888888888888,0.0,21.90277777777778,1
2005,11,MQ,American Eagle Airlines Inc.,DBQ,"Dubuque, IA: Dubuque Regional",112.0,25.0,8.96,0.49,5.88,0.0,9.67,1.0,0.0,1120.0,389.0,30.0,283.0,0.0,418.0,0.22321428571428573,0.008928571428571428,0.0,10.0,1
2006,2,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",182.0,49.0,14.62,2.15,27.95,0.0,4.28,0.0,1.0,2133.0,841.0,137.0,753.0,0.0,402.0,0.2692307692307692,0.0,0.005494505494505495,11.719780219780219,1
2012,1,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",795.0,99.0,21.0,2.0,26.91,0.0,49.09,31.0,0.0,5185.0,1120.0,35.0,1276.0,0.0,2754.0,0.12452830188679245,0.0389937106918239,0.0,6.522012578616352,0
2012,1,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2086.0,172.0,52.92,2.87,21.94,0.37,93.9,12.0,2.0,8708.0,2499.0,337.0,761.0,10.0,5101.0,0.08245445829338446,0.005752636625119847,0.0009587727708533077,4.174496644295302,0
2005,11,EV,Atlantic Southeast Airlines,MLB,"Melbourne, FL: Melbourne International",86.0,32.0,16.06,5.84,7.93,0.0,2.17,1.0,0.0,1478.0,664.0,375.0,380.0,0.0,59.0,0.37209302325581395,0.011627906976744186,0.0,17.186046511627907,1
2007,12,9E,Pinnacle Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",78.0,28.0,10.67,0.0,7.33,0.0,10.0,7.0,0.0,2751.0,1202.0,0.0,368.0,0.0,1181.0,0.358974358974359,0.08974358974358974,0.0,35.26923076923077,1
2023,7,UA,United Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",32.0,14.0,5.13,0.0,5.16,0.0,3.7,0.0,0.0,542.0,218.0,0.0,184.0,0.0,140.0,0.4375,0.0,0.0,16.9375,1
2009,2,XE,ExpressJet Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",160.0,33.0,10.99,0.0,4.94,0.0,17.07,6.0,0.0,1615.0,456.0,0.0,178.0,0.0,981.0,0.20625,0.0375,0.0,10.09375,1
2020,8,DL,Delta Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",256.0,22.0,12.37,0.33,5.52,0.76,3.02,1.0,1.0,1756.0,1139.0,22.0,173.0,38.0,384.0,0.0859375,0.00390625,0.00390625,6.859375,0
2024,12,F9,Frontier Airlines,ONT,"Ontario, CA: Ontario International",218.0,37.0,11.3,0.22,11.69,0.0,13.78,1.0,0.0,1868.0,490.0,13.0,486.0,0.0,879.0,0.16972477064220184,0.0045871559633027525,0.0,8.568807339449542,0
2017,2,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",324.0,58.0,21.16,2.07,11.04,0.0,23.73,14.0,0.0,3311.0,1154.0,95.0,508.0,0.0,1554.0,0.17901234567901234,0.043209876543209874,0.0,10.219135802469136,0
2014,5,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",980.0,143.0,48.7,7.2,54.64,0.0,32.46,0.0,1.0,6573.0,2596.0,361.0,1850.0,0.0,1766.0,0.14591836734693878,0.0,0.0010204081632653062,6.707142857142857,0
2015,7,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",66.0,10.0,3.65,0.0,0.0,0.0,6.35,0.0,0.0,413.0,198.0,0.0,0.0,0.0,215.0,0.15151515151515152,0.0,0.0,6.257575757575758,0
2013,2,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021,6,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",281.0,64.0,44.0,17.0,1.0,0.0,2.0,0.0,0.0,3832.0,2306.0,1162.0,70.0,0.0,294.0,0.2277580071174377,0.0,0.0,13.637010676156583,1
2023,10,DL,Delta Air Lines Network,SMF,"Sacramento, CA: Sacramento International",295.0,27.0,22.78,0.0,1.46,0.0,2.75,0.0,0.0,1485.0,1312.0,0.0,47.0,0.0,126.0,0.09152542372881356,0.0,0.0,5.033898305084746,0
2016,9,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",303.0,49.0,18.56,2.44,11.66,0.0,16.34,1.0,0.0,2979.0,1009.0,148.0,469.0,0.0,1353.0,0.1617161716171617,0.0033003300330033004,0.0,9.831683168316832,0
2013,11,US,US Airways Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1571.0,154.0,44.18,0.89,58.22,0.3,50.42,16.0,2.0,5822.0,1892.0,59.0,1463.0,9.0,2399.0,0.098026734563972,0.010184595798854232,0.001273074474856779,3.705919796308084,0
2018,2,DL,Delta Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",331.0,22.0,11.81,0.5,3.86,0.0,5.82,0.0,0.0,2426.0,1776.0,57.0,198.0,0.0,395.0,0.06646525679758308,0.0,0.0,7.329305135951661,0
2023,9,NK,Spirit Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",313.0,76.0,19.29,5.22,33.53,0.0,17.95,2.0,0.0,4834.0,1194.0,329.0,1799.0,0.0,1512.0,0.24281150159744408,0.006389776357827476,0.0,15.44408945686901,1
2004,8,OH,Comair Inc.,TYS,"Knoxville, TN: McGhee Tyson",178.0,44.0,18.5,15.25,8.25,0.0,2.0,2.0,0.0,2247.0,909.0,967.0,295.0,0.0,76.0,0.24719101123595505,0.011235955056179775,0.0,12.623595505617978,1
2005,8,EV,Atlantic Southeast Airlines,RIC,"Richmond, VA: Richmond International",31.0,5.0,3.5,0.0,1.5,0.0,0.0,5.0,0.0,119.0,91.0,0.0,28.0,0.0,0.0,0.16129032258064516,0.16129032258064516,0.0,3.838709677419355,0
2014,5,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",31.0,7.0,5.88,0.0,1.12,0.0,0.0,0.0,0.0,179.0,153.0,0.0,26.0,0.0,0.0,0.22580645161290322,0.0,0.0,5.774193548387097,1
2022,8,AA,American Airlines Network,BUF,"Buffalo, NY: Buffalo Niagara International",229.0,65.0,25.36,3.06,17.03,0.0,19.54,12.0,0.0,3392.0,1329.0,111.0,669.0,0.0,1283.0,0.2838427947598253,0.05240174672489083,0.0,14.812227074235809,1
2009,1,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",45.0,22.0,5.74,1.45,7.74,0.0,7.07,0.0,0.0,931.0,292.0,109.0,268.0,0.0,262.0,0.4888888888888889,0.0,0.0,20.68888888888889,1
2008,11,MQ,American Eagle Airlines Inc.,DBQ,"Dubuque, IA: Dubuque Regional",85.0,14.0,1.64,1.69,6.67,0.0,3.99,1.0,0.0,624.0,105.0,79.0,261.0,0.0,179.0,0.16470588235294117,0.011764705882352941,0.0,7.341176470588235,0
2024,10,AA,American Airlines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",87.0,20.0,6.31,0.0,6.48,0.07,7.15,0.0,0.0,1420.0,210.0,0.0,196.0,45.0,969.0,0.22988505747126436,0.0,0.0,16.32183908045977,1
2009,3,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",84.0,33.0,1.87,0.0,27.34,0.0,3.8,10.0,1.0,3011.0,241.0,0.0,2357.0,0.0,413.0,0.39285714285714285,0.11904761904761904,0.011904761904761904,35.845238095238095,1
2018,12,EV,ExpressJet Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",89.0,19.0,8.56,1.0,4.39,0.0,5.05,2.0,1.0,1215.0,645.0,28.0,189.0,0.0,353.0,0.21348314606741572,0.02247191011235955,0.011235955056179775,13.651685393258427,1
2022,2,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025,1,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield",130.0,23.0,7.44,0.16,8.66,0.0,6.75,4.0,0.0,1232.0,285.0,24.0,383.0,0.0,540.0,0.17692307692307693,0.03076923076923077,0.0,9.476923076923077,0
2021,7,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",200.0,66.0,41.43,0.63,13.04,0.81,10.09,8.0,1.0,5496.0,3976.0,84.0,534.0,26.0,876.0,0.33,0.04,0.005,27.48,1
2023,4,AS,Alaska Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",74.0,11.0,5.16,0.0,0.16,0.0,5.67,0.0,0.0,653.0,323.0,0.0,9.0,0.0,321.0,0.14864864864864866,0.0,0.0,8.824324324324325,0
2009,1,9E,Pinnacle Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",146.0,32.0,6.32,1.86,19.24,0.0,4.58,5.0,2.0,2114.0,509.0,154.0,802.0,0.0,649.0,0.2191780821917808,0.03424657534246575,0.0136986301369863,14.479452054794521,1
2006,1,YV,Mesa Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",481.0,142.0,55.35,4.7,27.41,0.0,54.54,17.0,1.0,9693.0,4287.0,515.0,916.0,0.0,3975.0,0.29521829521829523,0.035343035343035345,0.002079002079002079,20.151767151767153,1
2015,12,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",590.0,118.0,44.57,0.03,23.9,0.0,49.5,11.0,0.0,7090.0,2760.0,10.0,960.0,0.0,3360.0,0.2,0.01864406779661017,0.0,12.016949152542374,1
2024,2,AS,Alaska Airlines Network,LIH,"Lihue, HI: Lihue Airport",91.0,20.0,3.42,0.98,13.63,0.0,1.97,0.0,3.0,757.0,224.0,51.0,425.0,0.0,57.0,0.21978021978021978,0.0,0.03296703296703297,8.31868131868132,1
2016,9,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",154.0,24.0,8.82,0.0,4.51,0.0,10.67,2.0,0.0,845.0,284.0,0.0,172.0,0.0,389.0,0.15584415584415584,0.012987012987012988,0.0,5.487012987012987,0
2024,6,UA,United Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",257.0,63.0,19.61,4.13,16.04,0.0,23.21,2.0,1.0,4205.0,941.0,307.0,741.0,0.0,2216.0,0.245136186770428,0.007782101167315175,0.0038910505836575876,16.361867704280154,1
2011,2,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",308.0,53.0,13.66,1.18,21.12,0.0,17.05,11.0,1.0,2541.0,794.0,146.0,686.0,0.0,915.0,0.17207792207792208,0.03571428571428571,0.003246753246753247,8.25,0
2024,6,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International",98.0,16.0,7.85,0.0,4.26,0.0,3.89,5.0,0.0,638.0,334.0,0.0,145.0,0.0,159.0,0.16326530612244897,0.05102040816326531,0.0,6.510204081632653,0
2023,12,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",62.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,165.0,145.0,20.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,2.661290322580645,0
2017,7,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",66.0,19.0,7.13,1.12,4.07,0.0,6.68,0.0,0.0,1595.0,527.0,50.0,331.0,0.0,687.0,0.2878787878787879,0.0,0.0,24.166666666666668,1
2008,9,MQ,American Eagle Airlines Inc.,BOS,"Boston, MA: Logan International",851.0,191.0,34.01,4.77,80.34,0.0,71.88,22.0,1.0,11392.0,2283.0,354.0,3968.0,0.0,4787.0,0.2244418331374853,0.025851938895417155,0.0011750881316098707,13.386603995299648,1
2006,7,NW,Northwest Airlines Inc.,MSO,"Missoula, MT: Missoula International",62.0,12.0,5.35,1.2,4.38,0.0,1.07,0.0,0.0,574.0,286.0,91.0,137.0,0.0,60.0,0.1935483870967742,0.0,0.0,9.258064516129032,0
2011,1,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",237.0,38.0,22.74,2.22,11.53,0.0,1.51,4.0,4.0,2448.0,1739.0,131.0,381.0,0.0,197.0,0.16033755274261605,0.016877637130801686,0.016877637130801686,10.329113924050633,0
2010,11,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",190.0,27.0,11.93,0.0,6.92,0.0,8.14,0.0,0.0,1124.0,539.0,0.0,228.0,0.0,357.0,0.14210526315789473,0.0,0.0,5.91578947368421,0
2006,6,OH,Comair Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",59.0,28.0,3.68,8.77,13.64,0.0,1.91,4.0,0.0,2218.0,215.0,1015.0,706.0,0.0,282.0,0.4745762711864407,0.06779661016949153,0.0,37.59322033898305,1
2022,10,AA,American Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",199.0,38.0,13.42,0.53,5.6,0.0,18.45,1.0,0.0,2096.0,793.0,22.0,207.0,0.0,1074.0,0.19095477386934673,0.005025125628140704,0.0,10.532663316582914,0
2013,10,9E,Endeavor Air Inc.,LNK,"Lincoln, NE: Lincoln Airport",87.0,7.0,2.26,0.0,3.0,0.0,1.74,1.0,0.0,267.0,118.0,0.0,61.0,0.0,88.0,0.08045977011494253,0.011494252873563218,0.0,3.0689655172413794,0
2004,5,OH,Comair Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",291.0,49.0,18.4,12.36,18.24,0.0,0.0,20.0,1.0,1927.0,693.0,592.0,642.0,0.0,0.0,0.16838487972508592,0.06872852233676977,0.003436426116838488,6.621993127147766,0
2008,12,EV,Atlantic Southeast Airlines,MCI,"Kansas City, MO: Kansas City International",10.0,3.0,0.24,0.19,1.07,0.0,1.5,0.0,0.0,206.0,14.0,11.0,19.0,0.0,162.0,0.3,0.0,0.0,20.6,1
2020,8,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",151.0,12.0,6.31,1.0,3.74,0.0,0.95,0.0,1.0,615.0,346.0,105.0,145.0,0.0,19.0,0.07947019867549669,0.0,0.006622516556291391,4.072847682119205,0
2009,7,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",184.0,37.0,13.92,1.55,6.4,0.0,15.13,0.0,1.0,1775.0,706.0,83.0,224.0,0.0,762.0,0.20108695652173914,0.0,0.005434782608695652,9.646739130434783,1
2012,12,EV,ExpressJet Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",216.0,34.0,15.77,0.6,4.38,0.0,13.25,0.0,0.0,1793.0,756.0,107.0,164.0,0.0,766.0,0.1574074074074074,0.0,0.0,8.300925925925926,0
2008,4,9E,Pinnacle Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",46.0,12.0,4.39,0.0,2.77,0.0,4.84,2.0,0.0,420.0,126.0,0.0,76.0,0.0,218.0,0.2608695652173913,0.043478260869565216,0.0,9.130434782608695,1
2010,6,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",77.0,29.0,10.96,0.89,8.0,0.0,9.16,0.0,0.0,1143.0,423.0,170.0,266.0,0.0,284.0,0.37662337662337664,0.0,0.0,14.844155844155845,1
2019,2,YV,Mesa Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",90.0,30.0,10.24,0.5,7.36,0.0,11.9,7.0,0.0,1708.0,498.0,16.0,297.0,0.0,897.0,0.3333333333333333,0.07777777777777778,0.0,18.977777777777778,1
2015,6,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",85.0,41.0,13.34,4.21,7.36,0.0,16.09,1.0,1.0,2987.0,817.0,319.0,379.0,0.0,1472.0,0.4823529411764706,0.011764705882352941,0.011764705882352941,35.141176470588235,1
2013,9,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",24.0,3.0,1.75,0.0,0.25,0.0,1.0,1.0,0.0,70.0,43.0,0.0,5.0,0.0,22.0,0.125,0.041666666666666664,0.0,2.9166666666666665,0
2006,11,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",345.0,70.0,51.0,2.0,0.0,0.0,17.0,7.0,1.0,2884.0,2056.0,87.0,0.0,0.0,741.0,0.2028985507246377,0.020289855072463767,0.002898550724637681,8.359420289855073,1
2021,5,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",190.0,14.0,3.8,1.61,5.23,0.0,3.35,0.0,0.0,787.0,185.0,171.0,115.0,0.0,316.0,0.07368421052631578,0.0,0.0,4.1421052631578945,0
2005,6,CO,Continental Air Lines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018,1,WN,Southwest Airlines,BOI,"Boise, ID: Boise Air Terminal",330.0,31.0,9.1,0.0,1.25,0.0,20.65,0.0,1.0,1252.0,425.0,0.0,43.0,0.0,784.0,0.09393939393939393,0.0,0.0030303030303030303,3.793939393939394,0
2012,5,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",93.0,9.0,4.37,0.0,1.61,0.0,3.02,0.0,0.0,328.0,138.0,0.0,40.0,0.0,150.0,0.0967741935483871,0.0,0.0,3.5268817204301075,0
2011,11,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",145.0,16.0,8.44,0.97,4.67,0.0,1.91,0.0,0.0,579.0,346.0,38.0,123.0,0.0,72.0,0.1103448275862069,0.0,0.0,3.9931034482758623,0
2007,6,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",591.0,234.0,42.94,37.76,59.17,0.0,94.14,22.0,0.0,15578.0,2360.0,2767.0,2799.0,0.0,7652.0,0.39593908629441626,0.03722504230118443,0.0,26.35871404399323,1
